    0.802321851253509521E+02    0.254157662391662598E+02    0.241245699857949925E+01   -0.707183462078793582E+03   -0.613711395613836164E+01    1
    0.680733084678649902E+02    0.194072604179382324E+02    0.673375609909384942E+00   -0.705036080620901430E+03   -0.614044728947168661E+01    1
    0.307617545127868652E+02    0.144940972328186035E+02    0.529516450049027299E+01   -0.704582383300056335E+03   -0.614378062280503645E+01    1
    0.999583661556243896E+02    0.275477528572082520E+02    0.267563577331348399E-02   -0.703706543324738732E+03   -0.614711395613836586E+01    1
    0.426397323608398438E+02    0.977139472961425781E+01    0.177222607703901129E-01   -0.703162879707557067E+03   -0.615044728947169439E+01    1
    0.956081748008728027E+01   -0.421502590179443359E+01    0.461092143715132255E-02   -0.703146092069913266E+03   -0.615378062280502824E+01    1
    0.274202287197113037E+02    0.361006259918212891E+01    0.454388478600982644E-02   -0.702852254134555437E+03   -0.615711395613837009E+01    1
    0.455929338932037354E+02    0.106374740600585938E+02    0.175180735261812492E+00   -0.702656024262512915E+03   -0.616044728947169418E+01    1
    0.917957901954650879E+02    0.250062346458435059E+02    0.109431459478263493E+01   -0.701802774627964936E+03   -0.616378062280500760E+01    1
    0.867785096168518066E+02    0.232096791267395020E+02    0.236260809618365958E+00   -0.701476963862617140E+03   -0.616711395613835833E+01    1
    0.416366457939147949E+02    0.784350633621215820E+01    0.526002847023943398E+00   -0.699678389307765883E+03   -0.617044728947168775E+01    1
    0.658307611942291260E+02    0.152020335197448730E+02    0.523518642833620349E-02   -0.697413104415874500E+03   -0.617378062280502338E+01    1
    0.887835323810577393E+02    0.291622638702392578E+02    0.528201244790995528E+01   -0.696418915931546735E+03   -0.617711395613836611E+01    1
    0.969476461410522461E+02    0.227505683898925781E+02    0.371702358935390538E-02   -0.694023840773887514E+03   -0.618044728947169730E+01    1
    0.134009122848510742E+02   -0.476639270782470703E+01    0.274927261307967985E+01   -0.693635631835875529E+03   -0.618378062280502228E+01    1
    0.317776441574096680E+02    0.779664516448974609E+00    0.162988943075834281E+00   -0.693365893909421402E+03   -0.618711395613833925E+01    1
    0.234088897705078125E+02   -0.294941663742065430E+01    0.157846983435173394E+00   -0.693143314709492302E+03   -0.619044728947167666E+01    1
    0.354147315025329590E+02    0.199581384658813477E+01    0.224388198044760179E+00   -0.692766740258553114E+03   -0.619378062280501140E+01    1
    0.421844720840454102E+01   -0.144739151000976562E+02    0.320219785707617055E+00   -0.688931375522144094E+03   -0.619711395613833993E+01    1
    0.776390671730041504E+02    0.148538827896118164E+02    0.136119284086502704E-01   -0.688333847062850737E+03   -0.620044728947167734E+01    1
    0.432905197143554688E+02    0.266844034194946289E+01    0.621423213746632896E+00   -0.687470078178514996E+03   -0.620378062280502274E+01    1
    0.858693718910217285E+01   -0.135435938835144043E+02    0.391764454126499184E-01   -0.686558136811880217E+03   -0.620711395613836192E+01    1
    0.723093867301940918E+02    0.120675325393676758E+02    0.145241079137138694E-02   -0.685827925261064365E+03   -0.621044728947169311E+01    1
    0.117261826992034912E+02   -0.123964071273803711E+02    0.167540467458541218E-02   -0.685733285386679540E+03   -0.621378062280502430E+01    1
    0.510408997535705566E+02    0.447609424591064453E+01    0.187605605874233972E-01   -0.685313042041222161E+03   -0.621711395613835460E+01    1
